# altimeter jump log
# mode=FLIGHT sample_hz=40 osr=12 math_mode=1
# filter sigma_accel=3.000 sigma_meas=0.600 gate=2.00 inflate=500
# zones bounds=-1000000000.00,800.00,1200.00,1500.00,4500.00 hyst_urgent=0.00 hyst_relax=8.00 dwell_urgent=50 dwell_relax=400
# qnh=1013.25 ground_p=996.155
# started=2026-08-12 07:03:36
# version=0.10.0 build=Aug 14 2026 22:10:41
t_ms,p_hpa,temp_c,alt_raw_m,alt_filt_m,vs_mps,zone,phase,ground_p
1250249,754.630,22.52,2273.893,2273.991,2.52,4,2,996.155
1250274,754.850,22.52,2271.568,2273.858,2.22,4,2,996.155
1250299,754.720,22.52,2272.942,2273.831,2.09,4,2,996.155
1250324,754.550,22.52,2274.739,2273.955,2.20,4,2,996.155
1250349,754.600,22.52,2274.210,2274.027,2.23,4,2,996.155
1250374,754.710,22.52,2273.048,2273.996,2.09,4,2,996.155
1250399,754.680,22.52,2273.365,2273.986,1.99,4,2,996.155
1250424,754.430,22.52,2276.007,2274.212,2.27,4,2,996.155
1250449,754.450,22.51,2275.796,2274.404,2.48,4,2,996.155
1250474,754.610,22.52,2274.104,2274.433,2.43,4,2,996.155
1250499,754.760,22.52,2272.519,2274.324,2.16,4,2,996.155
1250524,754.550,22.52,2274.739,2274.409,2.21,4,2,996.155
1250549,754.370,22.51,2276.641,2274.648,2.50,4,2,996.155
1250574,754.470,22.52,2275.584,2274.783,2.62,4,2,996.155
1250599,754.680,22.51,2273.365,2274.726,2.42,4,2,996.155
1250624,754.570,22.52,2274.527,2274.765,2.39,4,2,996.155
1250649,754.400,22.51,2276.324,2274.948,2.58,4,2,996.155
1250674,754.310,22.51,2277.275,2275.196,2.87,4,2,996.155
1250699,754.480,22.51,2275.479,2275.285,2.90,4,2,996.155
1250724,754.590,22.51,2274.316,2275.274,2.77,4,2,996.155
1250749,754.380,22.51,2276.535,2275.440,2.92,4,2,996.155
1250774,754.320,22.52,2277.170,2275.689,3.20,4,2,996.155
1250799,754.430,22.51,2276.007,2275.802,3.25,4,2,996.155
1250824,754.550,22.51,2274.739,2275.733,3.01,4,2,996.155
1250849,754.490,22.51,2275.373,2275.755,2.93,4,2,996.155
1250874,754.330,22.51,2277.064,2275.974,3.16,4,2,996.155
1250899,754.360,22.51,2276.747,2276.146,3.31,4,2,996.155
1250924,754.530,22.51,2274.950,2276.067,3.05,4,2,996.155
1250949,754.520,22.51,2275.056,2276.014,2.84,4,2,996.155
1250974,754.330,22.51,2277.064,2276.197,3.02,4,2,996.155
1250999,754.270,22.51,2277.698,2276.432,3.28,4,2,996.155
1251024,754.420,22.51,2276.113,2276.470,3.21,4,2,996.155
1251049,754.580,22.51,2274.422,2276.327,2.84,4,2,996.155
1251074,754.410,22.51,2276.219,2276.379,2.81,4,2,996.155
1251099,754.350,22.51,2276.853,2276.490,2.88,4,2,996.155
1251124,754.380,22.51,2276.535,2276.561,2.88,4,2,996.155
1251149,754.570,22.51,2274.527,2276.431,2.54,4,2,996.155
1251174,754.600,22.51,2274.210,2276.276,2.18,4,2,996.155
1251199,754.420,22.51,2276.113,2276.312,2.15,4,2,996.155
1251224,754.350,22.51,2276.853,2276.410,2.22,4,2,996.155
1251250,754.580,22.51,2274.422,2276.195,1.77,4,2,996.155
1251274,754.620,22.51,2273.999,2275.548,0.62,4,2,996.155
1251299,754.560,22.51,2274.633,2275.052,-0.24,4,2,996.155
1251324,754.270,22.51,2277.698,2276.193,1.80,4,2,996.155
1251350,754.390,22.51,2276.430,2276.302,1.92,4,2,996.155
1251374,754.560,22.51,2274.633,2275.623,0.37,4,2,996.155
1251399,754.460,22.51,2275.690,2275.659,0.44,4,2,996.155
1251424,754.150,22.51,2278.966,2276.798,3.67,4,2,996.155
1251449,754.170,22.51,2278.755,2277.425,5.44,4,2,996.155
1251474,754.340,22.51,2276.958,2277.405,4.88,4,2,996.155
1251499,754.370,22.51,2276.641,2277.320,4.04,4,2,996.155
1251524,754.250,22.51,2277.909,2277.530,4.49,4,2,996.155
1251549,754.170,22.50,2278.755,2277.886,5.51,4,2,996.155
1251574,754.120,22.50,2279.283,2278.290,6.62,4,2,996.155
1251599,754.380,22.51,2276.535,2278.059,5.00,4,2,996.155
1251624,754.410,22.51,2276.219,2277.787,3.43,4,2,996.155
1251649,754.090,22.50,2279.601,2278.215,4.74,4,2,996.155
1251674,754.150,22.50,2278.966,2278.455,5.19,4,2,996.155
1251699,754.280,22.51,2277.592,2278.396,4.53,4,2,996.155
1251724,754.410,22.50,2276.219,2278.094,3.11,4,2,996.155
1251750,754.270,22.50,2277.698,2278.090,2.83,4,2,996.155
1251774,754.050,22.50,2280.023,2278.479,3.84,4,2,996.155
1251799,754.150,22.51,2278.966,2278.639,4.04,4,2,996.155
1251824,754.390,22.50,2276.430,2278.367,2.95,4,2,996.155
1251849,754.300,22.50,2277.381,2278.265,2.46,4,2,996.155
1251874,754.140,22.50,2279.072,2278.445,2.78,4,2,996.155
1251899,754.170,22.51,2278.755,2278.552,2.88,4,2,996.155
1251924,754.370,22.50,2276.641,2278.243,1.92,4,2,996.155
1251949,754.370,22.50,2276.641,2277.731,0.56,4,2,996.155
1251974,754.230,22.50,2278.121,2277.901,0.93,4,2,996.155
1251999,754.270,22.50,2277.698,2277.820,0.69,4,2,996.155
1252024,754.240,22.50,2278.015,2277.916,0.88,4,2,996.155
1252049,754.370,22.50,2276.641,2277.244,-0.86,4,2,996.155
1252074,754.410,22.50,2276.219,2276.582,-2.63,4,2,996.155
1252099,754.140,22.50,2279.072,2277.608,1.10,4,2,996.155
1252124,754.130,22.50,2279.178,2278.159,3.27,4,2,996.155
1252149,754.200,22.50,2278.438,2278.301,3.55,4,2,996.155
1252174,754.350,22.50,2276.853,2277.963,1.36,4,2,996.155
1252199,754.270,22.50,2277.698,2277.918,0.95,4,2,996.155
1252224,754.160,22.50,2278.861,2278.177,2.18,4,2,996.155
1252250,754.170,22.50,2278.755,2278.365,2.85,4,2,996.155
1252274,754.340,22.50,2276.958,2278.076,1.10,4,2,996.155
1252299,754.430,22.50,2276.007,2277.409,-2.14,4,2,996.155
1252324,754.230,22.50,2278.121,2277.583,-1.13,4,2,996.155
1252350,754.020,22.50,2280.340,2278.307,2.09,4,2,996.155
1252374,754.090,22.50,2279.601,2278.666,3.36,4,2,996.155
1252399,754.260,22.50,2277.804,2278.531,2.49,4,2,996.155
1252424,754.200,22.50,2278.438,2278.558,2.36,4,2,996.155
1252450,753.990,22.50,2280.660,2279.048,3.91,4,2,996.155
1252474,753.920,22.50,2281.400,2279.593,5.47,4,2,996.155
1252499,754.120,22.50,2279.283,2279.644,5.19,4,2,996.155
1252524,754.250,22.50,2277.909,2279.433,4.09,4,2,996.155
1252549,754.130,22.50,2279.178,2279.472,3.90,4,2,996.155
1252574,753.940,22.50,2281.189,2279.842,4.71,4,2,996.155
1252599,754.040,22.50,2280.129,2279.990,4.79,4,2,996.155
1252624,754.230,22.50,2278.121,2279.793,3.92,4,2,996.155
1252649,754.170,22.49,2278.755,2279.717,3.46,4,2,996.155
1252674,753.900,22.50,2281.609,2280.069,4.15,4,2,996.155
1252699,753.930,22.50,2281.294,2280.336,4.55,4,2,996.155
1252724,754.100,22.50,2279.495,2280.316,4.23,4,2,996.155
1252749,754.210,22.49,2278.332,2280.137,3.56,4,2,996.155
1252774,754.010,22.50,2280.446,2280.255,3.63,4,2,996.155
1252799,753.900,22.50,2281.609,2280.508,3.99,4,2,996.155
1252824,753.980,22.50,2280.766,2280.627,4.03,4,2,996.155
1252849,754.160,22.49,2278.861,2280.500,3.55,4,2,996.155
1252874,754.090,22.49,2279.601,2280.471,3.31,4,2,996.155
1252899,753.920,22.50,2281.400,2280.653,3.51,4,2,996.155
1252924,753.880,22.49,2281.823,2280.864,3.75,4,2,996.155
1252949,754.060,22.49,2279.918,2280.842,3.53,4,2,996.155
1252974,754.240,22.50,2278.015,2280.569,2.85,4,2,996.155
1252999,753.970,22.50,2280.872,2280.667,2.91,4,2,996.155
1253024,753.910,22.49,2281.506,2280.830,3.07,4,2,996.155
1253049,753.940,22.49,2281.189,2280.939,3.12,4,2,996.155
1253074,754.090,22.49,2279.601,2280.862,2.85,4,2,996.155
1253099,754.020,22.49,2280.340,2280.863,2.73,4,2,996.155
1253124,753.760,22.49,2283.091,2281.175,3.15,4,2,996.155
1253150,753.720,22.49,2283.514,2281.501,3.56,4,2,996.155
1253174,753.970,22.49,2280.872,2281.511,3.44,4,2,996.155
1253199,754.040,22.49,2280.129,2281.446,3.18,4,2,996.155
1253224,753.940,22.49,2281.189,2281.491,3.13,4,2,996.155
1253249,753.850,22.49,2282.140,2281.626,3.22,4,2,996.155
1253274,753.910,22.49,2281.506,2281.687,3.19,4,2,996.155
1253299,754.090,22.49,2279.601,2281.561,2.86,4,2,996.155
1253324,753.980,22.49,2280.766,2281.542,2.71,4,2,996.155
1253349,753.690,22.49,2283.831,2281.837,3.07,4,2,996.155
1253374,753.690,22.49,2283.831,2282.103,3.38,4,2,996.155
1253399,754.070,22.49,2279.812,2281.957,3.01,4,2,996.155
1253424,754.010,22.49,2280.446,2281.881,2.77,4,2,996.155
1253449,753.810,22.49,2282.562,2282.009,2.86,4,2,996.155
1253474,753.700,22.49,2283.725,2282.231,3.10,4,2,996.155
1253499,753.820,22.49,2282.457,2282.322,3.12,4,2,996.155
1253524,753.950,22.49,2281.083,2282.282,2.93,4,2,996.155
1253549,753.920,22.49,2281.400,2282.272,2.80,4,2,996.155
1253574,753.730,22.49,2283.408,2282.433,2.95,4,2,996.155
1253599,753.640,22.49,2284.359,2282.666,3.20,4,2,996.155
1253624,753.860,22.49,2282.034,2282.687,3.10,4,2,996.155
1253650,753.990,22.49,2280.660,2282.588,2.82,4,2,996.155
1253674,753.850,22.49,2282.140,2282.613,2.75,4,2,996.155
1253699,753.700,22.49,2283.725,2282.768,2.89,4,2,996.155
1253724,753.810,22.49,2282.562,2282.817,2.86,4,2,996.155
1253749,753.950,22.49,2281.083,2282.742,2.62,4,2,996.155
1253774,754.040,22.49,2280.129,2282.312,1.84,4,2,996.155
1253799,753.850,22.49,2282.140,2282.286,1.73,4,2,996.155
1253824,753.800,22.49,2282.668,2282.471,1.96,4,2,996.155
1253849,753.850,22.49,2282.140,2282.336,1.65,4,2,996.155
1253874,754.040,22.49,2280.129,2280.877,-1.07,4,2,996.155
1253899,753.940,22.49,2281.189,2281.086,-0.54,4,2,996.155
1253924,753.790,22.49,2282.774,2282.010,2.69,4,2,996.155
1253949,753.660,22.49,2284.148,2282.923,7.06,4,2,996.155
1253974,753.850,22.49,2282.140,2282.759,4.86,4,2,996.155
1253999,753.950,22.49,2281.083,2282.074,-0.85,4,2,996.155
1254024,753.840,22.48,2282.246,2282.143,-0.18,4,2,996.155
1254049,753.740,22.48,2283.302,2282.611,3.31,4,2,996.155
1254074,753.740,22.49,2283.302,2282.916,4.93,4,2,996.155
1254099,753.960,22.49,2280.975,2282.232,-0.59,4,2,996.155
1254124,753.810,22.48,2282.562,2282.339,0.20,4,2,996.155
1254149,753.640,22.48,2284.359,2283.003,4.19,4,2,996.155
1254174,753.660,22.48,2284.148,2283.426,5.99,4,2,996.155
1254199,753.740,22.48,2283.302,2283.497,5.58,4,2,996.155
1254224,753.840,22.48,2282.246,2283.260,3.72,4,2,996.155
1254249,753.740,22.48,2283.302,2283.341,3.66,4,2,996.155
1254274,753.600,22.48,2284.785,2283.759,5.09,4,2,996.155
1254299,753.690,22.49,2283.831,2283.874,5.04,4,2,996.155
1254324,753.860,22.49,2282.034,2283.568,3.36,4,2,996.155
1254349,753.780,22.48,2282.880,2283.490,2.76,4,2,996.155
1254374,753.610,22.48,2284.679,2283.784,3.54,4,2,996.155
1254399,753.540,22.48,2285.419,2284.170,4.53,4,2,996.155
1254424,753.780,22.48,2282.880,2284.025,3.71,4,2,996.155
1254449,753.830,22.48,2282.351,2283.804,2.77,4,2,996.155
1254474,753.660,22.48,2284.148,2283.920,2.90,4,2,996.155
1254499,753.530,22.48,2285.525,2284.243,3.60,4,2,996.155
1254524,753.600,22.48,2284.785,2284.404,3.79,4,2,996.155
1254549,753.720,22.48,2283.514,2284.350,3.40,4,2,996.155
1254574,753.760,22.48,2283.091,2284.236,2.91,4,2,996.155
1254599,753.570,22.48,2285.102,2284.422,3.18,4,2,996.155
1254624,753.450,22.48,2286.370,2284.760,3.78,4,2,996.155
1254650,753.650,22.48,2284.254,2284.776,3.60,4,2,996.155
1254674,753.830,22.48,2282.351,2284.536,2.89,4,2,996.155
1254699,753.600,22.48,2284.785,2284.630,2.93,4,2,996.155
1254724,753.500,22.48,2285.842,2284.844,3.22,4,2,996.155
1254749,753.540,22.48,2285.419,2284.985,3.34,4,2,996.155
1254774,753.680,22.48,2283.937,2284.935,3.08,4,2,996.155
1254799,753.690,22.48,2283.831,2284.877,2.82,4,2,996.155
1254824,753.560,22.48,2285.208,2284.976,2.88,4,2,996.155
1254849,753.400,22.48,2286.899,2285.251,3.25,4,2,996.155
1254874,753.580,22.48,2284.996,2285.296,3.19,4,2,996.155
1254899,753.700,22.48,2283.725,2285.202,2.88,4,2,996.155
1254924,753.530,22.48,2285.525,2285.299,2.92,4,2,996.155
1254949,753.370,22.48,2287.218,2285.560,3.25,4,2,996.155
1254974,753.400,22.48,2286.899,2285.765,3.46,4,2,996.155
1254999,753.630,22.48,2284.465,2285.717,3.23,4,2,996.155
1255024,753.530,22.48,2285.525,2285.771,3.19,4,2,996.155
1255049,753.440,22.48,2286.476,2285.910,3.28,4,2,996.155
1255074,753.370,22.48,2287.218,2286.105,3.47,4,2,996.155
1255099,753.490,22.48,2285.948,2286.170,3.43,4,2,996.155
1255124,753.630,22.48,2284.465,2286.094,3.17,4,2,996.155
1255149,753.470,22.48,2286.159,2286.173,3.17,4,2,996.155
1255174,753.300,22.48,2287.958,2286.402,3.41,4,2,996.155
1255199,753.430,22.47,2286.582,2286.496,3.42,4,2,996.155
1255224,753.560,22.47,2285.208,2286.461,3.24,4,2,996.155
1255249,753.510,22.48,2285.736,2286.474,3.13,4,2,996.155
1255274,753.320,22.48,2287.747,2286.653,3.29,4,2,996.155
1255299,753.160,22.47,2289.441,2286.961,3.64,4,2,996.155
1255324,753.490,22.47,2285.948,2286.962,3.50,4,2,996.155
1255349,753.580,22.48,2284.996,2286.881,3.23,4,2,996.155
1255374,753.480,22.47,2286.053,2286.887,3.12,4,2,996.155
1255399,753.330,22.47,2287.641,2287.020,3.20,4,2,996.155
1255424,753.420,22.47,2286.687,2287.066,3.15,4,2,996.155
1255449,753.500,22.47,2285.842,2287.042,2.99,4,2,996.155
1255474,753.590,22.47,2284.888,2286.876,2.62,4,2,996.155
1255499,753.410,22.47,2286.796,2286.923,2.59,4,2,996.155
1255524,753.300,22.47,2287.958,2287.111,2.78,4,2,996.155
1255549,753.500,22.47,2285.842,2286.974,2.46,4,2,996.155
1255574,753.630,22.47,2284.465,2286.157,1.08,4,2,996.155
1255599,753.530,22.47,2285.525,2285.816,0.49,4,2,996.155
1255624,753.310,22.47,2287.853,2286.796,2.15,4,2,996.155
1255649,753.470,22.47,2286.159,2286.513,1.50,4,2,996.155
1255674,753.570,22.47,2285.102,2285.686,-0.46,4,2,996.155
1255699,753.530,22.47,2285.525,2285.579,-0.74,4,2,996.155
1255724,753.330,22.47,2287.641,2286.467,3.31,4,2,996.155
1255749,753.270,22.47,2288.275,2287.178,6.99,4,2,996.155
1255774,753.420,22.47,2286.687,2287.131,5.51,4,2,996.155
1255799,753.460,22.47,2286.264,2286.948,3.30,4,2,996.155
1255824,753.390,22.47,2287.004,2287.021,3.24,4,2,996.155
1255849,753.220,22.47,2288.806,2287.619,6.55,4,2,996.155
1255874,753.220,22.47,2288.806,2288.075,8.35,4,2,996.155
1255899,753.360,22.47,2287.324,2288.017,6.83,4,2,996.155
1255924,753.450,22.47,2286.370,2287.698,4.28,4,2,996.155
1255949,753.370,22.47,2287.218,2287.655,3.54,4,2,996.155
1255974,753.210,22.47,2288.909,2288.029,4.84,4,2,996.155
1255999,753.280,22.47,2288.170,2288.156,4.86,4,2,996.155
1256024,753.420,22.47,2286.687,2287.920,3.43,4,2,996.155
1256049,753.440,22.47,2286.476,2287.552,1.71,4,2,996.155
1256074,753.350,22.47,2287.430,2287.537,1.50,4,2,996.155
1256099,753.200,22.47,2289.015,2287.998,2.96,4,2,996.155
1256124,753.260,22.47,2288.381,2288.152,3.22,4,2,996.155
1256149,753.460,22.47,2286.264,2287.669,1.41,4,2,996.155
1256174,753.390,22.47,2287.004,2287.458,0.65,4,2,996.155
1256199,753.260,22.47,2288.381,2287.738,1.46,4,2,996.155
1256224,753.230,22.47,2288.698,2288.007,2.16,4,2,996.155
1256249,753.330,22.47,2287.641,2287.967,1.87,4,2,996.155
1256274,753.390,22.47,2287.004,2287.802,1.25,4,2,996.155
1256299,753.270,22.47,2288.275,2287.919,1.50,4,2,996.155
1256324,753.200,22.47,2289.015,2288.151,2.06,4,2,996.155
1256349,753.140,22.47,2289.652,2288.457,2.77,4,2,996.155
1256374,753.350,22.47,2287.430,2288.342,2.27,4,2,996.155
1256399,753.280,22.47,2288.170,2288.362,2.17,4,2,996.155
1256424,753.180,22.47,2289.229,2288.542,2.50,4,2,996.155
1256449,753.100,22.46,2290.075,2288.826,3.07,4,2,996.155
1256474,753.250,22.47,2288.487,2288.842,2.92,4,2,996.155
1256499,753.400,22.47,2286.899,2288.629,2.21,4,2,996.155
1256524,753.230,22.47,2288.698,2288.686,2.22,4,2,996.155
1256549,753.110,22.47,2289.969,2288.908,2.61,4,2,996.155
1256574,753.210,22.46,2288.909,2288.964,2.59,4,2,996.155
1256599,753.300,22.47,2287.958,2288.891,2.28,4,2,996.155
1256624,753.150,22.46,2289.546,2289.022,2.44,4,2,996.155
1256649,753.000,22.46,2291.134,2289.335,2.98,4,2,996.155
1256674,753.030,22.47,2290.814,2289.578,3.34,4,2,996.155
1256699,753.190,22.47,2289.121,2289.597,3.21,4,2,996.155
1256724,753.180,22.46,2289.229,2289.627,3.10,4,2,996.155
1256749,753.040,22.46,2290.711,2289.819,3.33,4,2,996.155
1256774,752.950,22.46,2291.663,2290.113,3.74,4,2,996.155
1256799,753.000,22.46,2291.134,2290.364,4.04,4,2,996.155
1256824,753.220,22.46,2288.806,2290.205,3.55,4,2,996.155
1256849,753.170,22.46,2289.335,2290.152,3.29,4,2,996.155
1256874,753.120,22.46,2289.863,2290.182,3.19,4,2,996.155
1256899,753.050,22.46,2290.603,2290.307,3.27,4,2,996.155
1256924,753.110,22.46,2289.969,2290.335,3.18,4,2,996.155
1256949,753.210,22.46,2288.909,2290.233,2.85,4,2,996.155
1256974,753.080,22.46,2290.286,2290.302,2.85,4,2,996.155
1256999,752.840,22.46,2292.828,2290.651,3.34,4,2,996.155
1257024,752.890,22.46,2292.297,2290.906,3.64,4,2,996.155
1257049,753.150,22.46,2289.546,2290.842,3.37,4,2,996.155
1257074,753.080,22.46,2290.286,2290.859,3.25,4,2,996.155
1257099,752.910,22.46,2292.085,2291.057,3.45,4,2,996.155
1257124,752.880,22.46,2292.403,2291.269,3.67,4,2,996.155
1257149,752.950,22.46,2291.663,2291.392,3.72,4,2,996.155
1257174,753.120,22.46,2289.863,2291.327,3.45,4,2,996.155
1257199,752.940,22.46,2291.769,2291.448,3.51,4,2,996.155
1257224,752.860,22.46,2292.617,2291.636,3.68,4,2,996.155
1257249,752.880,22.46,2292.403,2291.791,3.78,4,2,996.155
1257274,752.980,22.46,2291.346,2291.837,3.70,4,2,996.155
1257299,753.000,22.46,2291.134,2291.858,3.58,4,2,996.155
1257324,752.870,22.46,2292.511,2291.996,3.66,4,2,996.155
1257349,752.820,22.46,2293.039,2292.172,3.80,4,2,996.155
1257374,752.870,22.46,2292.511,2292.288,3.83,4,2,996.155
1257399,752.980,22.46,2291.346,2292.294,3.69,4,2,996.155
1257424,752.980,22.46,2291.346,2292.297,3.55,4,2,996.155
1257449,752.730,22.46,2293.993,2292.523,3.77,4,2,996.155
1257474,752.800,22.46,2293.251,2292.670,3.85,4,2,996.155
1257499,752.960,22.46,2291.557,2292.665,3.69,4,2,996.155
1257524,752.950,22.46,2291.663,2292.667,3.54,4,2,996.155
1257549,752.910,22.46,2292.085,2292.701,3.46,4,2,996.155
1257574,752.860,22.46,2292.617,2292.773,3.43,4,2,996.155
1257599,752.850,22.46,2292.722,2292.847,3.42,4,2,996.155
1257624,753.010,22.45,2291.029,2292.779,3.17,4,2,996.155
1257649,752.990,22.46,2291.240,2292.722,2.96,4,2,996.155
1257674,752.770,22.46,2293.568,2292.859,3.06,4,2,996.155
1257699,752.730,22.45,2293.993,2293.023,3.19,4,2,996.155
1257724,752.810,22.46,2293.145,2293.108,3.20,4,2,996.155
1257750,752.880,22.45,2292.403,2293.125,3.10,4,2,996.155
1257774,752.770,22.46,2293.568,2293.231,3.15,4,2,996.155
1257799,752.600,22.45,2295.367,2293.475,3.41,4,2,996.155
1257824,752.700,22.46,2294.310,2293.620,3.50,4,2,996.155
1257850,752.860,22.45,2292.617,2293.623,3.36,4,2,996.155
1257874,752.880,22.45,2292.403,2293.601,3.20,4,2,996.155
1257899,752.640,22.45,2294.945,2293.781,3.36,4,2,996.155
1257924,752.680,22.45,2294.522,2293.917,3.44,4,2,996.155
1257949,752.670,22.45,2294.627,2294.053,3.52,4,2,996.155
1257974,752.880,22.45,2292.403,2294.002,3.30,4,2,996.155
1257999,752.800,22.45,2293.251,2294.019,3.20,4,2,996.155
1258024,752.640,22.45,2294.945,2294.167,3.30,4,2,996.155
1258049,752.600,22.45,2295.367,2294.338,3.44,4,2,996.155
1258074,752.740,22.45,2293.885,2294.381,3.38,4,2,996.155
1258099,752.850,22.45,2292.722,2294.329,3.16,4,2,996.155
1258124,752.680,22.45,2294.522,2294.418,3.18,4,2,996.155
1258149,752.560,22.45,2295.793,2294.599,3.33,4,2,996.155
1258174,752.690,22.45,2294.416,2294.661,3.30,4,2,996.155
1258199,752.820,22.45,2293.039,2294.611,3.10,4,2,996.155
1258224,752.740,22.45,2293.885,2294.627,3.00,4,2,996.155
1258249,752.610,22.45,2295.264,2294.747,3.07,4,2,996.155
1258274,752.540,22.45,2296.004,2294.911,3.21,4,2,996.155
1258299,752.690,22.45,2294.416,2294.949,3.14,4,2,996.155
1258324,752.770,22.45,2293.568,2294.915,2.96,4,2,996.155
1258349,752.560,22.45,2295.793,2295.052,3.06,4,2,996.155
1258374,752.590,22.45,2295.473,2295.154,3.10,4,2,996.155
1258399,752.460,22.45,2296.852,2295.354,3.30,4,2,996.155
1258424,752.700,22.45,2294.310,2295.351,3.16,4,2,996.155
1258449,752.730,22.45,2293.993,2295.319,2.99,4,2,996.155
1258474,752.550,22.45,2295.898,2295.432,3.05,4,2,996.155
1258499,752.520,22.45,2296.216,2295.563,3.13,4,2,996.155
1258524,752.640,22.45,2294.945,2295.587,3.05,4,2,996.155
1258549,752.750,22.45,2293.779,2295.521,2.82,4,2,996.155
1258574,752.540,22.45,2296.004,2295.622,2.87,4,2,996.155
1258599,752.420,22.45,2297.275,2295.814,3.06,4,2,996.155
1258624,752.530,22.45,2296.110,2295.908,3.09,4,2,996.155
1258649,752.660,22.45,2294.733,2295.891,2.94,4,2,996.155
1258674,752.550,22.45,2295.898,2295.958,2.93,4,2,996.155
1258699,752.300,22.45,2298.546,2296.223,3.23,4,2,996.155
1258724,752.300,22.45,2298.546,2296.475,3.50,4,2,996.155
1258749,752.520,22.45,2296.216,2296.537,3.46,4,2,996.155
1258774,752.590,22.45,2295.473,2296.535,3.32,4,2,996.155
1258799,752.400,22.45,2297.486,2296.684,3.43,4,2,996.155
1258824,752.260,22.45,2298.971,2296.956,3.72,4,2,996.155
1258849,752.400,22.45,2297.486,2297.096,3.79,4,2,996.155
1258874,752.540,22.44,2296.004,2297.071,3.60,4,2,996.155
1258899,752.510,22.44,2296.321,2297.078,3.47,4,2,996.155
1258924,752.320,22.44,2298.335,2297.277,3.65,4,2,996.155
1258949,752.290,22.44,2298.652,2297.508,3.87,4,2,996.155
1258974,752.360,22.45,2297.912,2297.642,3.93,4,2,996.155
1258999,752.510,22.45,2296.321,2297.571,3.67,4,2,996.155
1259024,752.340,22.44,2298.123,2297.716,3.75,4,2,996.155
1259049,752.350,22.45,2298.018,2297.833,3.79,4,2,996.155
1259074,752.320,22.45,2298.335,2297.970,3.86,4,2,996.155
1259099,752.440,22.44,2297.064,2297.962,3.69,4,2,996.155
1259124,752.450,22.44,2296.958,2297.944,3.51,4,2,996.155
1259149,752.230,22.44,2299.289,2298.158,3.71,4,2,996.155
1259174,752.240,22.44,2299.183,2298.340,3.86,4,2,996.155
1259199,752.320,22.44,2298.335,2298.426,3.84,4,2,996.155
1259224,752.470,22.44,2296.747,2298.357,3.57,4,2,996.155
1259249,752.340,22.44,2298.123,2298.418,3.52,4,2,996.155
1259274,752.230,22.44,2299.289,2298.575,3.64,4,2,996.155
1259299,752.250,22.44,2299.077,2298.702,3.70,4,2,996.155
1259324,752.400,22.44,2297.486,2298.680,3.51,4,2,996.155
1259349,752.350,22.44,2298.018,2298.704,3.40,4,2,996.155
1259374,752.160,22.44,2300.031,2298.896,3.58,4,2,996.155
1259399,752.080,22.44,2300.876,2299.148,3.84,4,2,996.155
1259424,752.210,22.44,2299.500,2299.266,3.88,4,2,996.155
1259449,752.350,22.44,2298.018,2299.248,3.69,4,2,996.155
1259474,752.140,22.44,2300.242,2299.415,3.82,4,2,996.155
1259499,752.060,22.44,2301.088,2299.642,4.03,4,2,996.155
1259524,752.020,22.44,2301.513,2299.985,4.42,4,2,996.155
1259549,752.310,22.44,2298.440,2299.883,4.08,4,2,996.155
1259574,752.300,22.44,2298.546,2299.807,3.79,4,2,996.155
1259599,752.070,22.44,2300.985,2300.029,4.00,4,2,996.155
1259624,751.900,22.44,2302.784,2300.617,4.79,4,2,996.155
1259649,752.150,22.44,2300.137,2300.621,4.60,4,2,996.155
1259674,752.190,22.44,2299.711,2300.553,4.30,4,2,996.155
1259699,752.080,22.44,2300.876,2300.698,4.36,4,2,996.155
1259724,751.920,22.44,2302.573,2301.168,4.97,4,2,996.155
1259749,751.970,22.44,2302.044,2301.514,5.34,4,2,996.155
1259774,752.170,22.44,2299.923,2301.230,4.62,4,2,996.155
1259799,752.120,22.44,2300.454,2301.160,4.28,4,2,996.155
1259824,751.940,22.44,2302.362,2301.471,4.66,4,2,996.155
1259850,751.900,22.44,2302.784,2301.824,5.11,4,2,996.155
1259874,752.060,22.44,2301.088,2301.796,4.81,4,2,996.155
1259899,752.160,22.44,2300.031,2301.608,4.19,4,2,996.155
1259924,752.020,22.44,2301.513,2301.682,4.12,4,2,996.155
1259949,751.960,22.43,2302.150,2301.840,4.23,4,2,996.155
1259974,752.000,22.44,2301.725,2301.913,4.17,4,2,996.155
1259999,752.150,22.44,2300.137,2301.765,3.63,4,2,996.155
1260024,752.060,22.44,2301.088,2301.755,3.41,4,2,996.155
1260049,751.950,22.43,2302.256,2301.894,3.53,4,2,996.155
1260074,751.860,22.44,2303.210,2302.134,3.85,4,2,996.155
1260099,752.050,22.44,2301.196,2302.105,3.59,4,2,996.155
1260124,752.170,22.43,2299.923,2301.925,3.01,4,2,996.155
1260149,752.060,22.43,2301.088,2301.888,2.77,4,2,996.155
1260174,751.940,22.43,2302.362,2302.006,2.87,4,2,996.155
1260199,751.960,22.43,2302.150,2302.085,2.89,4,2,996.155
1260224,752.120,22.43,2300.454,2301.880,2.32,4,2,996.155
1260250,752.150,22.43,2300.137,2301.354,1.12,4,2,996.155
1260274,751.900,22.43,2302.784,2301.847,2.07,4,2,996.155
1260299,751.800,22.43,2303.846,2302.424,3.16,4,2,996.155
