# altimeter jump log
# mode=FLIGHT sample_hz=40 osr=12 math_mode=1
# filter sigma_accel=3.000 sigma_meas=0.600 gate=2.00 inflate=500
# zones bounds=-1000000000.00,800.00,1200.00,1500.00,4500.00 hyst_urgent=0.00 hyst_relax=8.00 dwell_urgent=50 dwell_relax=400
# qnh=1013.25 ground_p=996.824
# started=2026-08-15 10:17:13
# version=0.10.0 build=Aug 14 2026 22:10:41
t_ms,p_hpa,temp_c,alt_raw_m,alt_filt_m,vs_mps,zone,phase,ground_p
1144334,730.590,22.52,2536.926,2539.233,3.56,4,2,996.824
1144359,730.500,22.52,2537.903,2539.176,3.34,4,2,996.824
1144384,730.370,22.52,2539.312,2539.265,3.34,4,2,996.824
1144409,730.390,22.52,2539.095,2539.314,3.29,4,2,996.824
1144434,730.440,22.52,2538.553,2539.239,3.04,4,2,996.824
1144459,730.450,22.52,2538.445,2539.058,2.63,4,2,996.824
1144484,730.440,22.52,2538.553,2538.884,2.24,4,2,996.824
1144509,730.230,22.52,2540.831,2539.532,3.24,4,2,996.824
1144534,730.250,22.52,2540.614,2539.869,3.69,4,2,996.824
1144559,730.430,22.52,2538.662,2539.677,3.16,4,2,996.824
1144584,730.410,22.52,2538.878,2539.552,2.76,4,2,996.824
1144609,730.170,22.52,2541.484,2540.004,3.56,4,2,996.824
1144634,730.300,22.52,2540.073,2540.087,3.55,4,2,996.824
1144659,730.350,22.52,2539.531,2540.067,3.29,4,2,996.824
1144684,730.380,22.52,2539.203,2539.996,2.93,4,2,996.824
1144709,730.310,22.52,2539.964,2540.052,2.89,4,2,996.824
1144734,730.200,22.52,2541.156,2540.279,3.27,4,2,996.824
1144759,730.190,22.52,2541.267,2540.490,3.59,4,2,996.824
1144784,730.460,22.52,2538.337,2540.265,2.81,4,2,996.824
1144809,730.400,22.52,2538.987,2540.089,2.20,4,2,996.824
1144834,730.150,22.52,2541.700,2540.412,2.86,4,2,996.824
1144859,730.180,22.52,2541.375,2540.627,3.22,4,2,996.824
1144884,730.250,22.51,2540.614,2540.694,3.18,4,2,996.824
1144909,730.290,22.52,2540.181,2540.685,2.97,4,2,996.824
1144934,730.220,22.52,2540.942,2540.785,3.03,4,2,996.824
1144959,730.010,22.52,2543.220,2541.191,3.81,4,2,996.824
1144984,730.060,22.52,2542.675,2541.474,4.25,4,2,996.824
1145009,730.240,22.52,2540.723,2541.466,3.99,4,2,996.824
1145034,730.220,22.51,2540.942,2541.488,3.81,4,2,996.824
1145059,729.970,22.51,2543.653,2541.843,4.39,4,2,996.824
1145084,730.050,22.51,2542.786,2542.056,4.61,4,2,996.824
1145109,730.160,22.51,2541.592,2542.101,4.46,4,2,996.824
1145134,730.170,22.51,2541.484,2542.126,4.28,4,2,996.824
1145159,730.200,22.51,2541.156,2542.108,4.02,4,2,996.824
1145184,730.070,22.51,2542.570,2542.251,4.10,4,2,996.824
1145209,730.030,22.51,2543.003,2542.424,4.25,4,2,996.824
1145234,730.260,22.51,2540.506,2542.307,3.81,4,2,996.824
1145259,730.270,22.51,2540.398,2542.187,3.39,4,2,996.824
1145284,729.900,22.51,2544.414,2542.500,3.83,4,2,996.824
1145309,729.940,22.51,2543.981,2542.741,4.10,4,2,996.824
1145334,730.060,22.51,2542.675,2542.824,4.07,4,2,996.824
1145359,730.190,22.51,2541.267,2542.760,3.76,4,2,996.824
1145384,730.170,22.51,2541.484,2542.716,3.51,4,2,996.824
1145409,729.980,22.51,2543.545,2542.875,3.64,4,2,996.824
1145434,729.980,22.51,2543.545,2543.022,3.74,4,2,996.824
1145459,730.260,22.51,2540.506,2542.866,3.31,4,2,996.824
1145484,730.180,22.51,2541.375,2542.730,2.93,4,2,996.824
1145509,729.870,22.51,2544.739,2543.059,3.37,4,2,996.824
1145534,729.860,22.51,2544.847,2543.357,3.73,4,2,996.824
1145559,729.980,22.51,2543.545,2543.461,3.75,4,2,996.824
1145584,730.110,22.51,2542.134,2543.390,3.47,4,2,996.824
1145609,730.180,22.51,2541.375,2543.221,3.05,4,2,996.824
1145634,729.960,22.51,2543.761,2543.353,3.14,4,2,996.824
1145659,729.830,22.51,2545.172,2543.627,3.46,4,2,996.824
1145684,730.010,22.51,2543.220,2543.659,3.37,4,2,996.824
1145709,730.050,22.51,2542.786,2543.642,3.21,4,2,996.824
1145734,729.970,22.51,2543.653,2543.715,3.20,4,2,996.824
1145759,729.880,22.51,2544.631,2543.881,3.33,4,2,996.824
1145784,729.960,22.51,2543.761,2543.943,3.30,4,2,996.824
1145809,730.040,22.51,2542.895,2543.917,3.12,4,2,996.824
1145834,730.160,22.51,2541.592,2543.619,2.51,4,2,996.824
1145859,729.880,22.51,2544.631,2543.823,2.74,4,2,996.824
1145884,729.740,22.51,2546.150,2544.208,3.26,4,2,996.824
1145909,729.980,22.51,2543.545,2544.191,3.10,4,2,996.824
1145934,730.090,22.51,2542.350,2544.017,2.68,4,2,996.824
1145959,729.950,22.51,2543.870,2544.056,2.64,4,2,996.824
1145984,729.880,22.51,2544.631,2544.185,2.74,4,2,996.824
1146009,729.910,22.51,2544.306,2544.261,2.75,4,2,996.824
1146034,729.910,22.51,2544.306,2544.327,2.75,4,2,996.824
1146059,730.170,22.51,2541.484,2543.771,1.70,4,2,996.824
1146084,729.890,22.51,2544.522,2543.996,2.01,4,2,996.824
1146109,729.790,22.50,2545.608,2544.388,2.60,4,2,996.824
1146134,729.830,22.51,2545.172,2544.591,2.84,4,2,996.824
1146159,729.910,22.50,2544.306,2544.601,2.73,4,2,996.824
1146184,729.900,22.51,2544.414,2544.628,2.65,4,2,996.824
1146209,729.900,22.50,2544.414,2544.653,2.58,4,2,996.824
1146234,729.820,22.51,2545.283,2544.796,2.73,4,2,996.824
1146259,729.900,22.51,2544.414,2544.804,2.61,4,2,996.824
1146284,730.010,22.50,2543.220,2544.658,2.20,4,2,996.824
1146309,729.930,22.51,2544.089,2544.622,2.03,4,2,996.824
1146334,729.720,22.50,2546.369,2544.906,2.49,4,2,996.824
1146360,729.890,22.50,2544.522,2544.911,2.37,4,2,996.824
1146384,729.980,22.51,2543.545,2544.780,2.00,4,2,996.824
1146409,729.960,22.50,2543.761,2544.632,1.60,4,2,996.824
1146434,729.930,22.50,2544.089,2544.515,1.29,4,2,996.824
1146459,729.820,22.50,2545.283,2544.737,1.67,4,2,996.824
1146484,729.850,22.51,2544.956,2544.818,1.75,4,2,996.824
1146509,729.890,22.50,2544.522,2544.792,1.61,4,2,996.824
1146534,729.940,22.50,2543.981,2544.626,1.17,4,2,996.824
1146559,729.800,22.50,2545.500,2544.834,1.56,4,2,996.824
1146584,729.780,22.50,2545.717,2545.034,1.91,4,2,996.824
1146609,729.900,22.50,2544.414,2544.965,1.65,4,2,996.824
1146634,729.910,22.50,2544.306,2544.891,1.39,4,2,996.824
1146659,729.880,22.50,2544.631,2544.880,1.28,4,2,996.824
1146684,729.820,22.50,2545.283,2544.967,1.41,4,2,996.824
1146709,729.730,22.50,2546.261,2545.182,1.83,4,2,996.824
1146734,729.890,22.50,2544.522,2545.131,1.60,4,2,996.824
1146759,729.900,22.50,2544.414,2545.069,1.37,4,2,996.824
1146784,729.730,22.50,2546.261,2545.255,1.71,4,2,996.824
1146809,729.760,22.50,2545.933,2545.380,1.90,4,2,996.824
1146834,729.750,22.50,2546.042,2545.504,2.07,4,2,996.824
1146859,729.810,22.50,2545.392,2545.536,2.03,4,2,996.824
1146884,729.890,22.50,2544.522,2545.458,1.75,4,2,996.824
1146909,729.840,22.50,2545.064,2545.449,1.64,4,2,996.824
1146934,729.740,22.50,2546.150,2545.567,1.80,4,2,996.824
1146959,729.820,22.50,2545.283,2545.575,1.72,4,2,996.824
1146984,729.820,22.50,2545.283,2545.580,1.64,4,2,996.824
1147009,729.720,22.50,2546.369,2545.704,1.81,4,2,996.824
1147034,729.730,22.50,2546.261,2545.805,1.92,4,2,996.824
1147059,729.760,22.50,2545.933,2545.862,1.94,4,2,996.824
1147084,729.700,22.50,2546.586,2545.982,2.08,4,2,996.824
1147109,729.820,22.50,2545.283,2545.955,1.93,4,2,996.824
1147134,729.700,22.50,2546.586,2546.063,2.04,4,2,996.824
1147159,729.630,22.50,2547.344,2546.239,2.27,4,2,996.824
1147184,729.790,22.50,2545.608,2546.227,2.15,4,2,996.824
1147209,729.750,22.50,2546.042,2546.258,2.10,4,2,996.824
1147234,729.670,22.50,2546.911,2546.368,2.21,4,2,996.824
1147259,729.640,22.50,2547.236,2546.503,2.34,4,2,996.824
1147284,729.560,22.50,2548.105,2546.709,2.60,4,2,996.824
1147309,729.670,22.50,2546.911,2546.785,2.62,4,2,996.824
1147334,729.730,22.50,2546.261,2546.798,2.53,4,2,996.824
1147359,729.550,22.50,2548.214,2546.985,2.74,4,2,996.824
1147384,729.510,22.50,2548.650,2547.296,3.15,4,2,996.824
1147409,729.630,22.50,2547.344,2547.368,3.13,4,2,996.824
1147434,729.700,22.50,2546.586,2547.287,2.87,4,2,996.824
1147459,729.670,22.50,2546.911,2547.283,2.75,4,2,996.824
1147484,729.580,22.50,2547.889,2547.436,2.88,4,2,996.824
1147509,729.570,22.50,2547.997,2547.576,3.00,4,2,996.824
1147534,729.630,22.49,2547.344,2547.612,2.93,4,2,996.824
1147559,729.680,22.49,2546.802,2547.572,2.74,4,2,996.824
1147584,729.480,22.50,2548.975,2547.803,3.02,4,2,996.824
1147609,729.510,22.50,2548.650,2547.980,3.19,4,2,996.824
1147634,729.610,22.49,2547.563,2547.997,3.08,4,2,996.824
1147659,729.710,22.49,2546.475,2547.883,2.75,4,2,996.824
1147684,729.700,22.50,2546.586,2547.794,2.48,4,2,996.824
1147709,729.440,22.50,2549.408,2548.029,2.78,4,2,996.824
1147734,729.380,22.49,2550.061,2548.311,3.15,4,2,996.824
1147759,729.560,22.49,2548.105,2548.361,3.10,4,2,996.824
1147784,729.660,22.49,2547.019,2548.292,2.84,4,2,996.824
1147809,729.560,22.49,2548.105,2548.336,2.80,4,2,996.824
1147834,729.380,22.49,2550.061,2548.571,3.08,4,2,996.824
1147859,729.560,22.49,2548.105,2548.594,2.99,4,2,996.824
1147884,729.590,22.49,2547.780,2548.583,2.84,4,2,996.824
1147909,729.580,22.49,2547.889,2548.581,2.72,4,2,996.824
1147934,729.480,22.49,2548.975,2548.680,2.77,4,2,996.824
1147959,729.360,22.49,2550.277,2548.890,3.01,4,2,996.824
1147984,729.430,22.49,2549.519,2549.018,3.10,4,2,996.824
1148009,729.550,22.49,2548.214,2549.015,2.96,4,2,996.824
1148034,729.550,22.49,2548.214,2549.010,2.83,4,2,996.824
1148059,729.370,22.49,2550.169,2549.178,2.99,4,2,996.824
1148084,729.480,22.49,2548.975,2549.228,2.95,4,2,996.824
1148109,729.490,22.49,2548.866,2549.263,2.89,4,2,996.824
1148134,729.570,22.49,2547.997,2549.219,2.70,4,2,996.824
1148159,729.550,22.49,2548.214,2549.194,2.54,4,2,996.824
1148184,729.450,22.49,2549.300,2549.262,2.55,4,2,996.824
1148209,729.500,22.49,2548.758,2549.277,2.47,4,2,996.824
1148234,729.600,22.49,2547.672,2549.197,2.24,4,2,996.824
1148259,729.510,22.49,2548.650,2549.200,2.15,4,2,996.824
1148284,729.400,22.49,2549.844,2549.305,2.24,4,2,996.824
1148309,729.440,22.49,2549.408,2549.365,2.24,4,2,996.824
1148334,729.540,22.49,2548.324,2549.322,2.08,4,2,996.824
1148359,729.490,22.49,2548.866,2549.319,1.99,4,2,996.824
1148384,729.540,22.49,2548.324,2549.192,1.71,4,2,996.824
1148409,729.290,22.49,2551.038,2549.515,2.16,4,2,996.824
1148434,729.420,22.49,2549.627,2549.577,2.17,4,2,996.824
1148459,729.640,22.49,2547.236,2549.120,1.35,4,2,996.824
1148484,729.570,22.49,2547.997,2548.739,0.67,4,2,996.824
1148509,729.430,22.49,2549.519,2549.052,1.16,4,2,996.824
1148534,729.380,22.49,2550.061,2549.372,1.67,4,2,996.824
1148559,729.370,22.49,2550.169,2549.600,2.01,4,2,996.824
1148584,729.470,22.49,2549.083,2549.530,1.78,4,2,996.824
1148609,729.500,22.49,2548.758,2549.418,1.46,4,2,996.824
1148634,729.230,22.49,2551.691,2549.846,2.30,4,2,996.824
1148659,729.250,22.49,2551.474,2550.159,2.88,4,2,996.824
1148684,729.520,22.49,2548.539,2549.969,2.27,4,2,996.824
1148709,729.480,22.49,2548.975,2549.870,1.90,4,2,996.824
1148734,729.330,22.49,2550.602,2550.016,2.14,4,2,996.824
1148759,729.290,22.48,2551.038,2550.205,2.47,4,2,996.824
1148784,729.330,22.49,2550.602,2550.312,2.58,4,2,996.824
1148809,729.560,22.49,2548.105,2550.074,1.84,4,2,996.824
1148834,729.530,22.49,2548.430,2549.879,1.26,4,2,996.824
1148859,729.300,22.49,2550.930,2550.052,1.60,4,2,996.824
1148884,729.380,22.49,2550.061,2550.088,1.59,4,2,996.824
1148909,729.510,22.49,2548.650,2549.913,1.09,4,2,996.824
1148934,729.420,22.49,2549.627,2549.889,0.97,4,2,996.824
1148959,729.380,22.49,2550.061,2549.936,1.02,4,2,996.824
1148984,729.370,22.49,2550.169,2549.992,1.09,4,2,996.824
1149009,729.370,22.49,2550.169,2550.040,1.14,4,2,996.824
1149034,729.430,22.49,2549.519,2549.994,0.98,4,2,996.824
1149059,729.390,22.49,2549.952,2550.010,0.96,4,2,996.824
1149084,729.260,22.49,2551.363,2550.203,1.31,4,2,996.824
1149109,729.290,22.48,2551.038,2550.336,1.52,4,2,996.824
1149134,729.360,22.48,2550.277,2550.362,1.50,4,2,996.824
1149159,729.420,22.49,2549.627,2550.308,1.31,4,2,996.824
1149184,729.320,22.48,2550.713,2550.384,1.40,4,2,996.824
1149209,729.310,22.49,2550.822,2550.465,1.49,4,2,996.824
1149234,729.370,22.48,2550.169,2550.465,1.42,4,2,996.824
1149259,729.470,22.49,2549.083,2550.346,1.12,4,2,996.824
1149284,729.420,22.48,2549.627,2550.295,0.97,4,2,996.824
1149309,729.320,22.48,2550.713,2550.360,1.05,4,2,996.824
1149334,729.350,22.48,2550.385,2550.386,1.05,4,2,996.824
1149359,729.530,22.48,2548.430,2550.168,0.61,4,2,996.824
1149384,729.460,22.48,2549.191,2549.996,0.27,4,2,996.824
1149409,729.310,22.48,2550.822,2550.152,0.54,4,2,996.824
1149434,729.200,22.48,2552.016,2550.474,1.08,4,2,996.824
1149459,729.210,22.48,2551.907,2550.718,1.46,4,2,996.824
1149484,729.440,22.48,2549.408,2550.560,1.12,4,2,996.824
1149509,729.420,22.48,2549.627,2550.458,0.90,4,2,996.824
1149534,729.160,22.48,2552.452,2550.735,1.34,4,2,996.824
1149559,729.150,22.48,2552.560,2550.989,1.73,4,2,996.824
1149584,729.280,22.48,2551.146,2551.045,1.75,4,2,996.824
1149609,729.310,22.48,2550.822,2551.059,1.70,4,2,996.824
1149634,729.300,22.48,2550.930,2551.082,1.66,4,2,996.824
1149659,729.180,22.48,2552.233,2551.244,1.87,4,2,996.824
1149684,729.240,22.48,2551.583,2551.321,1.92,4,2,996.824
1149709,729.470,22.48,2549.083,2551.134,1.52,4,2,996.824
1149734,729.340,22.48,2550.497,2551.103,1.40,4,2,996.824
1149759,729.190,22.48,2552.124,2551.236,1.57,4,2,996.824
1149784,729.340,22.48,2550.497,2551.199,1.44,4,2,996.824
1149809,729.370,22.48,2550.169,2551.133,1.26,4,2,996.824
1149834,729.390,22.48,2549.952,2551.049,1.07,4,2,996.824
1149859,729.260,22.48,2551.363,2551.103,1.11,4,2,996.824
1149884,729.170,22.48,2552.341,2551.242,1.30,4,2,996.824
1149909,729.210,22.48,2551.907,2551.333,1.40,4,2,996.824
1149934,729.480,22.48,2548.975,2551.151,1.04,4,2,996.824
1149959,729.350,22.48,2550.385,2551.106,0.92,4,2,996.824
1149984,729.160,22.48,2552.452,2551.246,1.11,4,2,996.824
1150009,729.210,22.48,2551.907,2551.330,1.20,4,2,996.824
1150034,729.270,22.48,2551.255,2551.351,1.19,4,2,996.824
1150059,729.320,22.48,2550.713,2551.323,1.09,4,2,996.824
1150084,729.280,22.48,2551.146,2551.333,1.07,4,2,996.824
1150109,729.150,22.48,2552.560,2551.461,1.23,4,2,996.824
1150134,729.340,22.48,2550.497,2551.408,1.10,4,2,996.824
1150159,729.400,22.48,2549.844,2551.302,0.88,4,2,996.824
1150184,729.300,22.48,2550.930,2551.291,0.83,4,2,996.824
1150209,729.200,22.48,2552.016,2551.370,0.92,4,2,996.824
1150235,729.240,22.48,2551.583,2551.409,0.94,4,2,996.824
1150259,729.310,22.48,2550.822,2551.382,0.86,4,2,996.824
1150284,729.320,22.48,2550.713,2551.347,0.77,4,2,996.824
1150309,729.310,22.48,2550.822,2551.322,0.70,4,2,996.824
1150334,729.070,22.48,2553.429,2551.509,0.97,4,2,996.824
1150359,729.180,22.48,2552.233,2551.590,1.06,4,2,996.824
1150384,729.400,22.48,2549.844,2551.474,0.84,4,2,996.824
1150409,729.330,22.48,2550.602,2551.424,0.72,4,2,996.824
1150434,729.170,22.48,2552.341,2551.513,0.84,4,2,996.824
1150459,729.200,22.48,2552.016,2551.573,0.90,4,2,996.824
1150484,729.240,22.48,2551.583,2551.595,0.90,4,2,996.824
1150509,729.420,22.48,2549.627,2551.460,0.65,4,2,996.824
1150534,729.300,22.48,2550.930,2551.433,0.58,4,2,996.824
1150559,729.080,22.48,2553.321,2551.594,0.81,4,2,996.824
1150584,729.350,22.48,2550.385,2551.518,0.66,4,2,996.824
1150609,729.420,22.48,2549.627,2551.331,0.34,4,2,996.824
1150634,729.230,22.48,2551.691,2551.378,0.40,4,2,996.824
1150659,729.130,22.48,2552.777,2551.537,0.63,4,2,996.824
1150684,729.240,22.48,2551.583,2551.556,0.64,4,2,996.824
1150709,729.270,22.47,2551.255,2551.540,0.59,4,2,996.824
1150734,729.320,22.48,2550.713,2551.472,0.46,4,2,996.824
1150759,729.150,22.48,2552.560,2551.587,0.62,4,2,996.824
1150784,729.050,22.47,2553.646,2551.796,0.93,4,2,996.824
1150809,729.280,22.47,2551.146,2551.757,0.83,4,2,996.824
1150834,729.370,22.47,2550.169,2551.630,0.60,4,2,996.824
1150859,729.260,22.47,2551.363,2551.620,0.56,4,2,996.824
1150884,729.180,22.47,2552.233,2551.687,0.64,4,2,996.824
1150909,729.280,22.47,2551.146,2551.654,0.56,4,2,996.824
1150934,729.290,22.47,2551.038,2551.613,0.47,4,2,996.824
1150959,729.440,22.47,2549.408,2551.358,0.05,4,2,996.824
1150984,729.310,22.47,2550.822,2551.264,-0.11,4,2,996.824
1151009,729.190,22.47,2552.124,2551.400,0.12,4,2,996.824
1151034,729.330,22.47,2550.602,2551.252,-0.13,4,2,996.824
1151059,729.390,22.47,2549.952,2550.864,-0.76,4,2,996.824
1151084,729.320,22.47,2550.713,2550.794,-0.84,4,2,996.824
1151109,729.200,22.47,2552.016,2551.143,-0.20,4,2,996.824
1151134,729.190,22.47,2552.124,2551.380,0.24,4,2,996.824
1151159,729.300,22.47,2550.930,2551.289,0.05,4,2,996.824
1151184,729.400,22.47,2549.844,2550.963,-0.61,4,2,996.824
1151209,729.260,22.47,2551.363,2551.031,-0.43,4,2,996.824
1151234,729.120,22.47,2552.885,2551.361,0.32,4,2,996.824
1151259,729.230,22.47,2551.691,2551.424,0.45,4,2,996.824
1151284,729.420,22.47,2549.627,2551.145,-0.24,4,2,996.824
1151309,729.320,22.47,2550.713,2551.074,-0.39,4,2,996.824
1151334,729.210,22.47,2551.907,2551.188,-0.09,4,2,996.824
1151359,729.140,22.47,2552.668,2551.398,0.43,4,2,996.824
1151384,729.210,22.47,2551.907,2551.478,0.61,4,0,996.824
1151409,729.410,22.47,2549.736,2551.254,0.02,4,0,996.824
1151434,729.270,22.47,2551.255,2551.255,0.02,4,0,996.824
1151459,729.120,22.47,2552.885,2551.469,0.53,4,0,996.824
1151484,729.230,22.47,2551.691,2551.509,0.60,4,0,996.824
1151509,729.370,22.47,2550.169,2551.353,0.19,4,0,996.824
1151534,729.370,22.47,2550.169,2551.209,-0.15,4,0,996.824
1151559,729.230,22.47,2551.691,2551.265,-0.01,4,0,996.824
1151584,729.110,22.47,2552.994,2551.473,0.45,4,0,996.824
1151609,729.220,22.47,2551.799,2551.522,0.53,4,0,996.824
1151634,729.380,22.47,2550.061,2551.363,0.16,4,0,996.824
1151659,729.220,22.47,2551.799,2551.417,0.27,4,0,996.824
1151684,729.140,22.47,2552.668,2551.564,0.56,4,0,996.824
1151709,729.220,22.47,2551.799,2551.603,0.61,4,0,996.824
1151734,729.240,22.47,2551.583,2551.614,0.60,4,0,996.824
1151759,729.290,22.47,2551.038,2551.565,0.48,4,0,996.824
1151784,729.180,22.47,2552.233,2551.647,0.61,4,0,996.824
1151809,729.010,22.47,2554.080,2551.916,1.09,4,0,996.824
1151834,729.180,22.47,2552.233,2551.973,1.15,4,0,996.824
1151859,729.320,22.47,2550.713,2551.871,0.91,4,0,996.824
1151884,729.160,22.47,2552.452,2551.949,1.01,4,0,996.824
1151909,728.990,22.47,2554.299,2552.282,1.56,4,0,996.824
1151934,729.070,22.47,2553.429,2552.567,1.99,4,0,996.824
1151959,729.150,22.47,2552.560,2552.600,1.96,4,0,996.824
1151984,729.270,22.47,2551.255,2552.307,1.36,4,0,996.824
1152009,729.150,22.47,2552.560,2552.387,1.45,4,0,996.824
1152034,729.040,22.47,2553.755,2552.758,2.04,4,0,996.824
1152059,729.090,22.46,2553.210,2552.929,2.26,4,0,996.824
1152084,729.230,22.47,2551.691,2552.665,1.66,4,0,996.824
1152109,729.220,22.46,2551.799,2552.512,1.29,4,0,996.824
1152134,729.200,22.47,2552.016,2552.444,1.09,4,0,996.824
1152159,729.150,22.47,2552.560,2552.486,1.12,4,0,996.824
1152184,729.200,22.46,2552.016,2552.433,0.95,4,0,996.824
1152209,729.420,22.46,2549.627,2552.025,0.03,4,0,996.824
1152234,729.200,22.47,2552.016,2552.024,0.03,4,0,996.824
1152259,729.060,22.47,2553.538,2552.236,0.49,4,0,996.824
1152284,729.280,22.46,2551.146,2552.100,0.16,4,0,996.824
1152309,729.340,22.46,2550.497,2551.894,-0.30,4,0,996.824
1152334,729.310,22.46,2550.822,2551.750,-0.61,4,0,996.824
1152359,729.260,22.47,2551.363,2551.687,-0.71,4,0,996.824
1152384,729.170,22.46,2552.341,2551.754,-0.53,4,0,996.824
1152409,729.200,22.46,2552.016,2551.775,-0.45,4,0,996.824
1152434,729.360,22.46,2550.277,2551.570,-0.87,4,0,996.824
1152459,729.260,22.46,2551.363,2551.524,-0.92,4,0,996.824
1152484,729.110,22.47,2552.994,2551.695,-0.51,4,0,996.824
1152509,729.220,22.46,2551.799,2551.697,-0.48,4,0,996.824
1152534,729.190,22.46,2552.124,2551.739,-0.37,4,0,996.824
1152559,729.240,22.46,2551.583,2551.712,-0.40,4,0,996.824
1152584,729.190,22.46,2552.124,2551.752,-0.30,4,0,996.824
1152609,728.980,22.46,2554.407,2552.050,0.30,4,0,996.824
1152634,729.150,22.46,2552.560,2552.114,0.41,4,0,996.824
1152659,729.320,22.46,2550.713,2551.969,0.11,4,0,996.824
1152684,729.150,22.46,2552.560,2552.035,0.23,4,0,996.824
1152709,729.070,22.46,2553.429,2552.188,0.51,4,0,996.824
1152734,729.140,22.46,2552.668,2552.250,0.60,4,0,996.824
1152759,729.180,22.46,2552.233,2552.261,0.60,4,0,996.824
1152784,729.210,22.46,2551.907,2552.239,0.53,4,0,996.824
1152809,729.070,22.46,2553.429,2552.370,0.74,4,0,996.824
1152834,729.020,22.46,2553.971,2552.604,1.12,4,0,996.824
1152859,729.200,22.46,2552.016,2552.552,0.98,4,0,996.824
1152884,729.300,22.46,2550.930,2552.373,0.63,4,0,996.824
1152909,729.140,22.46,2552.668,2552.422,0.69,4,0,996.824
1152934,729.080,22.46,2553.321,2552.540,0.86,4,0,996.824
1152959,729.200,22.46,2552.016,2552.501,0.76,4,0,996.824
1152984,729.220,22.46,2551.799,2552.442,0.62,4,0,996.824
1153009,729.210,22.46,2551.907,2552.400,0.53,4,0,996.824
1153034,728.970,22.46,2554.516,2552.629,0.89,4,0,996.824
1153059,728.950,22.46,2554.732,2552.954,1.40,4,0,996.824
1153084,729.220,22.46,2551.799,2552.826,1.12,4,0,996.824
1153109,729.230,22.46,2551.691,2552.704,0.87,4,0,996.824
1153134,729.090,22.46,2553.210,2552.785,0.97,4,0,996.824
1153159,729.080,22.46,2553.321,2552.870,1.07,4,0,996.824
1153184,729.120,22.46,2552.885,2552.896,1.07,4,0,996.824
1153209,729.160,22.46,2552.452,2552.870,0.99,4,0,996.824
1153234,729.290,22.46,2551.038,2552.697,0.66,4,0,996.824
1153259,729.150,22.46,2552.560,2552.697,0.63,4,0,996.824
1153284,729.120,22.46,2552.885,2552.731,0.66,4,0,996.824
1153309,729.320,22.46,2550.713,2552.545,0.33,4,0,996.824
1153334,729.390,22.46,2549.952,2552.224,-0.22,4,0,996.824
1153359,729.160,22.46,2552.452,2552.249,-0.17,4,0,996.824
1153384,729.090,22.46,2553.210,2552.364,0.03,4,0,996.824
1153409,729.050,22.46,2553.646,2552.516,0.28,4,0,996.824
1153434,729.220,22.46,2551.799,2552.441,0.14,4,0,996.824
1153459,729.280,22.46,2551.146,2552.302,-0.09,4,0,996.824
1153484,729.030,22.46,2553.863,2552.466,0.18,4,0,996.824
1153509,729.080,22.46,2553.321,2552.560,0.33,4,0,996.824
1153534,729.160,22.46,2552.452,2552.556,0.31,4,0,996.824
1153559,729.200,22.46,2552.016,2552.510,0.22,4,0,996.824
1153584,729.120,22.46,2552.885,2552.551,0.28,4,0,996.824
1153609,729.070,22.46,2553.429,2552.641,0.42,4,0,996.824
1153634,729.090,22.46,2553.210,2552.705,0.51,4,0,996.824
1153659,729.250,22.45,2551.474,2552.602,0.31,4,0,996.824
1153684,729.280,22.45,2551.146,2552.475,0.09,4,0,996.824
1153709,729.120,22.46,2552.885,2552.514,0.15,4,0,996.824
1153734,729.100,22.46,2553.102,2552.571,0.24,4,0,996.824
1153759,729.230,22.45,2551.691,2552.498,0.11,4,0,996.824
1153784,729.200,22.46,2552.016,2552.458,0.04,4,0,996.824
1153809,729.210,22.45,2551.907,2552.411,-0.04,4,0,996.824
1153834,729.130,22.45,2552.777,2552.442,0.01,4,0,996.824
1153859,729.010,22.46,2554.080,2552.582,0.24,4,0,996.824
1153884,729.210,22.45,2551.907,2552.530,0.15,4,0,996.824
1153909,729.270,22.46,2551.255,2552.426,-0.03,4,0,996.824
1153934,729.070,22.46,2553.429,2552.510,0.11,4,0,996.824
1153959,729.020,22.45,2553.971,2552.634,0.31,4,0,996.824
1153984,729.150,22.45,2552.560,2552.635,0.29,4,0,996.824
1154009,729.210,22.45,2551.907,2552.582,0.20,4,0,996.824
1154034,729.190,22.45,2552.124,2552.549,0.14,4,0,996.824
1154059,729.090,22.45,2553.210,2552.606,0.22,4,0,996.824
1154084,729.020,22.45,2553.971,2552.722,0.40,4,0,996.824
1154109,729.200,22.45,2552.016,2552.674,0.31,4,0,996.824
1154134,729.240,22.45,2551.583,2552.593,0.17,4,0,996.824
1154159,729.110,22.45,2552.994,2552.629,0.22,4,0,996.824
1154184,729.060,22.46,2553.538,2552.706,0.33,4,0,996.824
1154209,729.110,22.45,2552.994,2552.737,0.37,4,0,996.824
1154234,729.160,22.45,2552.452,2552.723,0.33,4,0,996.824
1154259,729.260,22.45,2551.363,2552.622,0.16,4,0,996.824
1154284,729.070,22.45,2553.429,2552.690,0.26,4,0,996.824
1154309,729.020,22.46,2553.971,2552.797,0.42,4,0,996.824
1154334,729.190,22.45,2552.124,2552.753,0.33,4,0,996.824
1154359,729.260,22.45,2551.363,2552.652,0.16,4,0,996.824
1154384,729.180,22.45,2552.233,2552.623,0.11,4,0,996.824
